date,AAPL,MSFT,GOOGL,TSLA,META,AMZN,NVDA,AVGO,V,XOM
2022-08-26,163.6199951171875,268.0899963378906,110.33999633789062,288.0899963378906,161.77999877929688,130.75,162.60000610351562,520.8599853515625,202.88999938964844,97.87000274658203
2022-08-29,161.3800048828125,265.2300109863281,109.41999816894531,284.82000732421875,159.1699981689453,129.7899932861328,158.00999450683594,514.1799926757812,202.3300018310547,100.12000274658203
2022-08-30,158.91000366210938,262.9700012207031,108.94000244140625,277.70001220703125,157.16000366210938,128.72999572753906,154.67999267578125,506.3900146484375,201.3800048828125,96.30999755859375
2022-08-31,157.22000122070312,261.4700012207031,108.22000122070312,275.6099853515625,162.92999267578125,126.7699966430664,150.94000244140625,499.1099853515625,198.7100067138672,95.58999633789062
2022-09-01,157.9600067138672,260.3999938964844,109.73999786376953,277.1600036621094,165.36000061035156,127.81999969482422,139.3699951171875,492.010009765625,200.1300048828125,93.87000274658203
2022-09-02,155.80999755859375,256.05999755859375,107.8499984741211,270.2099914550781,160.32000732421875,127.51000213623047,136.47000122070312,500.2200012207031,197.75999450683594,95.58999633789062
2022-09-06,154.52999877929688,253.25,106.80999755859375,274.4200134277344,158.5399932861328,126.11000061035156,134.64999389648438,498.20001220703125,198.63999938964844,94.94999694824219
2022-09-07,155.9600067138672,258.0899963378906,109.44999694824219,283.70001220703125,160.38999938964844,129.47999572753906,137.13999938964844,505.1300048828125,200.4199981689453,94.13999938964844
2022-09-08,154.4600067138672,258.5199890136719,108.37999725341797,289.260009765625,162.05999755859375,129.82000732421875,139.89999389648438,511.92999267578125,200.7100067138672,94.91000366210938
2022-09-09,157.3699951171875,264.4599914550781,110.6500015258789,299.67999267578125,169.14999389648438,133.27000427246094,143.8699951171875,522.4000244140625,205.1999969482422,96.5
2022-09-12,163.42999267578125,266.6499938964844,110.86000061035156,304.4200134277344,168.9600067138672,136.4499969482422,145.0500030517578,529.0599975585938,206.6300048828125,97.61000061035156
2022-09-13,153.83999633789062,251.99000549316406,104.31999969482422,292.1300048828125,153.1300048828125,126.81999969482422,131.30999755859375,503.6499938964844,199.6699981689453,95.33000183105469
2022-09-14,155.30999755859375,252.22000122070312,105.0,302.6099853515625,151.47000122070312,128.5500030517578,131.27999877929688,510.75,199.41000366210938,97.66999816894531
2022-09-15,152.3699951171875,245.3800048828125,102.91000366210938,303.75,149.5500030517578,126.27999877929688,129.2899932861328,500.1400146484375,195.3699951171875,94.83000183105469
2022-09-16,150.6999969482422,244.74000549316406,102.80000305175781,303.3500061035156,146.2899932861328,123.52999877929688,131.97999572753906,502.5,193.3000030517578,93.20999908447266
2022-09-19,154.47999572753906,244.52000427246094,103.06999969482422,309.07000732421875,148.02000427246094,124.66000366210938,133.82000732421875,501.8399963378906,193.1300048828125,93.19999694824219
2022-09-20,156.89999389648438,242.4499969482422,101.13999938964844,308.7300109863281,146.08999633789062,122.19000244140625,131.75999450683594,493.05999755859375,192.07000732421875,92.44000244140625
2022-09-21,153.72000122070312,238.9499969482422,99.27999877929688,300.79998779296875,142.1199951171875,118.54000091552734,132.61000061035156,482.1400146484375,187.02000427246094,90.94999694824219
2022-09-22,152.74000549316406,240.97999572753906,100.13999938964844,288.5899963378906,142.82000732421875,117.30999755859375,125.61000061035156,477.6099853515625,185.7899932861328,90.56999969482422
2022-09-23,150.42999267578125,237.9199981689453,98.73999786376953,275.3299865722656,140.41000366210938,113.77999877929688,125.16000366210938,468.67999267578125,183.9600067138672,85.75
2022-09-26,150.77000427246094,237.4499969482422,98.16999816894531,276.010009765625,136.3699951171875,115.1500015258789,122.27999877929688,462.260009765625,180.58999633789062,83.9800033569336
2022-09-27,151.75999450683594,236.41000366210938,97.5,282.94000244140625,134.39999389648438,114.41000366210938,124.12999725341797,464.75,177.8699951171875,85.73999786376953
2022-09-28,149.83999633789062,241.07000732421875,100.05000305175781,287.80999755859375,141.61000061035156,118.01000213623047,127.36000061035156,465.9599914550781,179.17999267578125,88.86000061035156
2022-09-29,142.47999572753906,237.5,97.41999816894531,268.2099914550781,136.41000366210938,114.80000305175781,122.19999694824219,450.1300048828125,180.05999755859375,88.68000030517578
2022-09-30,138.1999969482422,232.89999389648438,95.6500015258789,265.25,135.67999267578125,113.0,121.38999938964844,444.010009765625,177.64999389648438,87.30999755859375
2022-10-03,142.4499969482422,240.74000549316406,98.63999938964844,242.39999389648438,138.61000061035156,115.87999725341797,125.12000274658203,456.7799987792969,181.64999389648438,91.91999816894531
2022-10-04,146.10000610351562,248.8800048828125,101.63999938964844,249.44000244140625,140.27999877929688,121.08999633789062,131.6699981689453,479.8599853515625,185.64999389648438,95.2699966430664
2022-10-05,146.39999389648438,249.1999969482422,101.43000030517578,240.80999755859375,138.97999572753906,120.94999694824219,132.08999633789062,484.79998779296875,187.6699981689453,99.12000274658203
2022-10-06,145.42999267578125,246.7899932861328,101.41999816894531,238.1300048828125,139.07000732421875,120.30000305175781,131.3000030517578,479.5,185.58999633789062,102.05999755859375
2022-10-07,140.08999633789062,234.24000549316406,98.68000030517578,223.07000732421875,133.4499969482422,114.55999755859375,120.76000213623047,460.4800109863281,183.8300018310547,101.02999877929688
2022-10-10,140.4199981689453,229.25,97.86000061035156,222.9600067138672,133.7899932861328,113.66999816894531,116.69999694824219,437.70001220703125,182.17999267578125,98.83999633789062
2022-10-11,138.97999572753906,225.41000366210938,97.18000030517578,216.5,128.5399932861328,112.20999908447266,115.86000061035156,430.760009765625,179.13999938964844,98.0
2022-10-12,138.33999633789062,225.75,97.55999755859375,217.24000549316406,127.5,112.9000015258789,115.0,430.57000732421875,178.24000549316406,98.43000030517578
2022-10-13,142.99000549316406,234.24000549316406,99.05999755859375,221.72000122070312,130.2899932861328,112.52999877929688,119.5999984741211,437.9700012207031,184.66000366210938,101.87000274658203
2022-10-14,138.3800048828125,228.55999755859375,96.55999755859375,204.99000549316406,126.76000213623047,106.9000015258789,112.2699966430664,427.1000061035156,182.6199951171875,99.19000244140625
2022-10-17,142.41000366210938,237.52999877929688,99.97000122070312,219.35000610351562,134.0399932861328,113.79000091552734,118.87999725341797,435.3699951171875,185.25,100.62000274658203
2022-10-18,143.75,238.5,100.7699966430664,220.19000244140625,132.8000030517578,116.36000061035156,119.66999816894531,434.8299865722656,187.1699981689453,100.80000305175781
2022-10-19,143.86000061035156,236.47999572753906,99.62999725341797,222.0399932861328,133.22999572753906,115.06999969482422,120.51000213623047,435.29998779296875,186.41000366210938,103.79000091552734
2022-10-20,143.38999938964844,236.14999389648438,99.97000122070312,207.27999877929688,131.52999877929688,115.25,121.94000244140625,430.29998779296875,187.22000122070312,103.93000030517578
2022-10-21,147.27000427246094,242.1199951171875,101.12999725341797,214.44000244140625,130.00999450683594,119.31999969482422,124.66000366210938,449.7300109863281,190.3699951171875,105.86000061035156
2022-10-24,149.4499969482422,247.25,102.5199966430664,211.25,129.72000122070312,119.81999969482422,125.98999786376953,456.5199890136719,190.7100067138672,106.5999984741211
2022-10-25,152.33999633789062,250.66000366210938,104.4800033569336,222.4199981689453,137.50999450683594,120.5999984741211,132.61000061035156,460.07000732421875,194.3800048828125,105.87999725341797
2022-10-26,149.35000610351562,231.32000732421875,94.93000030517578,224.63999938964844,129.82000732421875,115.66000366210938,128.9600067138672,461.17999267578125,203.3300018310547,107.13999938964844
2022-10-27,144.8000030517578,226.75,92.22000122070312,225.08999633789062,97.94000244140625,110.95999908447266,131.75999450683594,455.3999938964844,204.2899932861328,107.55000305175781
2022-10-28,155.74000549316406,235.8699951171875,96.29000091552734,228.52000427246094,99.19999694824219,103.41000366210938,138.33999633789062,472.8999938964844,209.33999633789062,110.69999694824219
2022-10-31,153.33999633789062,232.1300048828125,94.51000213623047,227.5399932861328,93.16000366210938,102.44000244140625,134.97000122070312,470.1199951171875,207.16000366210938,110.80999755859375
2022-11-01,150.64999389648438,228.1699981689453,90.47000122070312,227.82000732421875,95.19999694824219,96.79000091552734,135.42999267578125,467.8999938964844,206.92999267578125,111.91000366210938
2022-11-02,145.02999877929688,220.10000610351562,86.97000122070312,214.97999572753906,90.54000091552734,92.12000274658203,132.19000244140625,456.0299987792969,200.9499969482422,109.61000061035156
2022-11-03,138.8800048828125,214.25,83.43000030517578,215.30999755859375,88.91000366210938,89.30000305175781,134.2100067138672,444.1199951171875,194.75,111.0999984741211
2022-11-04,138.3800048828125,221.38999938964844,86.58000183105469,207.47000122070312,90.79000091552734,90.9800033569336,141.55999755859375,465.29998779296875,196.97999572753906,112.30999755859375
2022-11-07,138.9199981689453,227.8699951171875,88.48999786376953,197.0800018310547,96.72000122070312,90.52999877929688,143.00999450683594,475.2200012207031,200.10000610351562,113.63999938964844
2022-11-08,139.5,228.8699951171875,88.9000015258789,191.3000030517578,96.47000122070312,89.9800033569336,146.02000427246094,482.1099853515625,201.77999877929688,114.0
2022-11-09,134.8699951171875,224.50999450683594,87.31999969482422,177.58999633789062,101.47000122070312,86.13999938964844,137.75999450683594,469.4700012207031,193.92999267578125,108.9000015258789
2022-11-10,146.8699951171875,242.97999572753906,93.94000244140625,190.72000122070312,111.87000274658203,96.62999725341797,157.5,506.57000732421875,205.57000732421875,110.5
2022-11-11,149.6999969482422,247.11000061035156,96.41000366210938,195.97000122070312,113.0199966430664,100.79000091552734,163.27000427246094,518.0900268554688,205.0,113.94999694824219
2022-11-14,148.27999877929688,241.5500030517578,95.69999694824219,190.9499969482422,114.22000122070312,98.48999786376953,162.9499969482422,513.219970703125,206.86000061035156,113.37000274658203
2022-11-15,150.0399932861328,241.97000122070312,98.44000244140625,194.4199981689453,117.08000183105469,98.94000244140625,166.66000366210938,524.4199829101562,209.99000549316406,114.12999725341797
2022-11-16,148.7899932861328,241.72999572753906,98.8499984741211,186.9199981689453,113.2300033569336,97.12000274658203,159.10000610351562,511.7300109863281,210.13999938964844,112.91000366210938
2022-11-17,150.72000122070312,241.67999267578125,98.36000061035156,183.1699981689453,111.44999694824219,94.8499984741211,156.77000427246094,512.1099853515625,210.99000549316406,113.05999755859375
2022-11-18,151.2899932861328,241.22000122070312,97.43000030517578,180.19000244140625,112.05000305175781,94.13999938964844,154.08999633789062,515.1599731445312,210.8000030517578,112.08000183105469
2022-11-21,148.00999450683594,242.0500030517578,95.5999984741211,167.8699951171875,109.86000061035156,92.45999908447266,153.1699981689453,517.4400024414062,206.32000732421875,110.97000122070312
2022-11-22,150.17999267578125,245.02999877929688,97.05000305175781,169.91000366210938,111.44000244140625,93.19999694824219,160.3800048828125,530.0499877929688,210.3300018310547,114.18000030517578
2022-11-23,151.07000732421875,247.5800018310547,98.45999908447266,183.1999969482422,112.23999786376953,94.12999725341797,165.19000244140625,533.6400146484375,211.72999572753906,113.61000061035156
2022-11-25,148.11000061035156,247.49000549316406,97.45999908447266,182.86000061035156,111.41000366210938,93.41000366210938,162.6999969482422,529.9099731445312,213.7899932861328,113.20999908447266
2022-11-28,144.22000122070312,241.75999450683594,96.05000305175781,182.9199981689453,108.77999877929688,93.94999694824219,158.27000427246094,522.2100219726562,211.25999450683594,109.80999755859375
2022-11-29,141.1699981689453,240.3300018310547,95.19000244140625,180.8300018310547,109.45999908447266,92.41999816894531,156.38999938964844,521.3900146484375,209.05999755859375,110.54000091552734
2022-11-30,148.02999877929688,255.13999938964844,100.98999786376953,194.6999969482422,118.0999984741211,96.54000091552734,169.22999572753906,551.030029296875,217.0,111.33999633789062
2022-12-01,148.30999755859375,254.69000244140625,100.98999786376953,194.6999969482422,120.44000244140625,95.5,171.35000610351562,550.75,217.0,110.80000305175781
2022-12-02,147.80999755859375,255.02000427246094,100.44000244140625,194.86000061035156,123.48999786376953,94.12999725341797,168.75999450683594,540.7999877929688,217.66000366210938,109.86000061035156
2022-12-05,146.6300048828125,250.1999969482422,99.4800033569336,182.4499969482422,122.43000030517578,91.01000213623047,166.10000610351562,530.6400146484375,213.67999267578125,106.8499984741211
2022-12-06,142.91000366210938,245.1199951171875,96.9800033569336,179.82000732421875,114.12000274658203,88.25,159.8699951171875,525.8200073242188,209.0800018310547,103.87999725341797
2022-12-07,140.94000244140625,244.3699951171875,94.94000244140625,174.0399932861328,113.93000030517578,88.45999908447266,161.1999969482422,518.5,207.80999755859375,103.6500015258789
2022-12-08,142.64999389648438,247.39999389648438,93.70999908447266,173.44000244140625,115.33000183105469,90.3499984741211,171.69000244140625,531.0800170898438,209.10000610351562,104.41999816894531
2022-12-09,142.16000366210938,245.4199981689453,92.83000183105469,179.0500030517578,115.9000015258789,89.08999633789062,170.00999450683594,544.719970703125,208.6999969482422,103.54000091552734
2022-12-12,144.49000549316406,252.50999450683594,93.30999755859375,167.82000732421875,114.70999908447266,90.55000305175781,175.35000610351562,556.6300048828125,214.58999633789062,106.08999633789062
2022-12-13,145.47000122070312,256.9200134277344,95.62999725341797,160.9499969482422,120.1500015258789,92.48999786376953,180.72000122070312,571.0399780273438,213.0399932861328,107.25
2022-12-14,143.2100067138672,257.2200012207031,95.06999969482422,156.8000030517578,121.58999633789062,91.58000183105469,176.74000549316406,574.4400024414062,213.32000732421875,106.45999908447266
2022-12-15,136.5,249.00999450683594,90.86000061035156,157.6699981689453,116.1500015258789,88.44999694824219,169.52000427246094,558.0,207.91000366210938,105.44000244140625
2022-12-16,134.50999450683594,244.69000244140625,90.26000213623047,150.22999572753906,119.43000030517578,87.86000061035156,165.7100067138672,555.9099731445312,206.88999938964844,104.69999694824219
2022-12-19,132.3699951171875,240.4499969482422,88.44000244140625,149.8699951171875,114.4800033569336,84.91999816894531,162.5399932861328,549.6300048828125,204.82000732421875,105.16999816894531
2022-12-20,132.3000030517578,241.8000030517578,89.0199966430664,137.8000030517578,117.08999633789062,85.19000244140625,160.85000610351562,544.02001953125,205.36000061035156,106.69000244140625
2022-12-21,135.4499969482422,244.42999267578125,89.58000183105469,137.57000732421875,119.76000213623047,86.7699966430664,165.00999450683594,561.22998046875,206.80999755859375,108.05999755859375
2022-12-22,132.22999572753906,238.19000244140625,87.76000213623047,125.3499984741211,117.12000274658203,83.79000091552734,153.38999938964844,553.0900268554688,205.05999755859375,105.87999725341797
2022-12-23,131.86000061035156,238.72999572753906,89.2300033569336,123.1500015258789,118.04000091552734,85.25,152.05999755859375,552.4299926757812,205.8300018310547,108.68000030517578
2022-12-27,130.02999877929688,236.9600067138672,87.38999938964844,109.0999984741211,116.87999725341797,83.04000091552734,141.2100067138672,553.5399780273438,206.2899932861328,110.19000244140625
2022-12-28,126.04000091552734,234.52999877929688,86.0199966430664,112.70999908447266,115.62000274658203,81.81999969482422,140.36000061035156,544.8900146484375,204.99000549316406,108.37999725341797
2022-12-29,129.61000061035156,241.00999450683594,88.44999694824219,121.81999969482422,120.26000213623047,84.18000030517578,146.02999877929688,557.8099975585938,208.05999755859375,109.19999694824219
2022-12-30,129.92999267578125,239.82000732421875,88.2300033569336,123.18000030517578,120.33999633789062,84.0,146.13999938964844,559.1300048828125,207.75999450683594,110.30000305175781
2023-01-03,125.06999969482422,239.5800018310547,89.12000274658203,108.0999984741211,124.73999786376953,85.81999969482422,143.14999389648438,553.47998046875,207.38999938964844,106.51000213623047
2023-01-04,126.36000061035156,229.10000610351562,88.08000183105469,113.63999938964844,127.37000274658203,85.13999938964844,147.49000549316406,560.239990234375,212.61000061035156,106.81999969482422
2023-01-05,125.0199966430664,222.30999755859375,86.19999694824219,110.33999633789062,126.94000244140625,83.12000274658203,142.64999389648438,555.02001953125,211.11000061035156,109.20999908447266
2023-01-06,129.6199951171875,224.92999267578125,87.33999633789062,113.05999755859375,130.02000427246094,86.08000183105469,148.58999633789062,588.4299926757812,217.75,110.52999877929688
2023-01-09,130.14999389648438,227.1199951171875,88.0199966430664,119.7699966430664,129.47000122070312,87.36000061035156,156.27999877929688,576.8900146484375,218.60000610351562,108.47000122070312
2023-01-10,130.72999572753906,228.85000610351562,88.41999816894531,118.8499984741211,132.99000549316406,89.87000274658203,159.08999633789062,574.9299926757812,221.08999633789062,110.08999633789062
2023-01-11,133.49000549316406,235.77000427246094,91.5199966430664,123.22000122070312,132.88999938964844,95.08999633789062,160.00999450683594,578.1400146484375,222.10000610351562,111.37000274658203
2023-01-12,133.41000366210938,238.50999450683594,91.12999725341797,123.55999755859375,136.7100067138672,95.2699966430664,165.11000061035156,581.9400024414062,223.6199951171875,113.22000122070312
2023-01-13,134.75999450683594,239.22999572753906,92.12000274658203,122.4000015258789,136.97999572753906,98.12000274658203,168.99000549316406,579.0,223.05999755859375,113.1500015258789
2023-01-17,135.94000244140625,240.35000610351562,91.29000091552734,131.49000549316406,135.36000061035156,96.05000305175781,177.02000427246094,579.239990234375,223.0,112.93000030517578
2023-01-18,135.2100067138672,235.80999755859375,91.12000274658203,128.77999877929688,133.02000427246094,95.45999908447266,173.77000427246094,574.2899780273438,219.4600067138672,110.61000061035156
2023-01-19,135.27000427246094,231.92999267578125,93.05000305175781,127.16999816894531,136.14999389648438,93.68000030517578,167.64999389648438,563.219970703125,220.41000366210938,111.31999969482422
2023-01-20,137.8699951171875,240.22000122070312,98.0199966430664,133.4199981689453,139.3699951171875,97.25,178.38999938964844,570.780029296875,224.30999755859375,113.3499984741211
2023-01-23,141.11000061035156,242.5800018310547,99.79000091552734,143.75,143.27000427246094,97.5199966430664,191.92999267578125,581.6300048828125,224.17999267578125,112.76000213623047
2023-01-24,142.52999877929688,242.0399932861328,97.69999694824219,143.88999938964844,143.13999938964844,96.31999969482422,192.64999389648438,585.030029296875,223.88999938964844,113.80999755859375
2023-01-25,141.86000061035156,240.61000061035156,95.22000122070312,144.42999267578125,141.5,97.18000030517578,193.22999572753906,585.6799926757812,224.89999389648438,113.20999908447266
2023-01-26,143.9600067138672,248.0,97.5199966430664,160.27000427246094,147.3000030517578,99.22000122070312,198.02000427246094,598.5800170898438,224.7100067138672,117.76000213623047
2023-01-27,145.92999267578125,248.16000366210938,99.37000274658203,177.89999389648438,151.74000549316406,102.23999786376953,203.64999389648438,590.989990234375,231.44000244140625,115.61000061035156
2023-01-30,143.0,242.7100067138672,96.94000244140625,166.66000366210938,147.05999755859375,100.55000305175781,191.6199951171875,581.4500122070312,229.10000610351562,113.55999755859375
2023-01-31,144.2899932861328,247.80999755859375,98.83999633789062,173.22000122070312,148.97000122070312,103.12999725341797,195.3699951171875,585.010009765625,230.2100067138672,116.01000213623047
2023-02-01,145.42999267578125,252.75,100.43000030517578,181.41000366210938,153.1199951171875,105.1500015258789,209.42999267578125,602.75,230.89999389648438,114.73999786376953
2023-02-02,150.82000732421875,264.6000061035156,107.73999786376953,188.27000427246094,188.77000427246094,112.91000366210938,217.08999633789062,605.77001953125,229.55999755859375,111.1500015258789
2023-02-03,154.5,258.3500061035156,104.77999877929688,189.97999572753906,186.52999877929688,103.38999938964844,211.0,597.6199951171875,230.1300048828125,111.91999816894531
2023-02-06,151.72999572753906,256.7699890136719,102.9000015258789,194.75999450683594,186.05999755859375,102.18000030517578,210.88999938964844,601.2999877929688,229.44000244140625,111.7300033569336
2023-02-07,154.64999389648438,267.55999755859375,107.63999938964844,196.80999755859375,191.6199951171875,102.11000061035156,221.72999572753906,614.4500122070312,231.32000732421875,114.91999816894531
2023-02-08,151.9199981689453,266.7300109863281,99.37000274658203,201.2899932861328,183.42999267578125,100.05000305175781,222.0500030517578,601.7100219726562,230.1999969482422,113.91999816894531
2023-02-09,150.8699951171875,263.6199951171875,95.01000213623047,207.32000732421875,177.9199981689453,98.23999786376953,223.3699951171875,599.4099731445312,229.35000610351562,114.3499984741211
2023-02-10,151.00999450683594,263.1000061035156,94.56999969482422,196.88999938964844,174.14999389648438,97.61000061035156,212.64999389648438,593.25,227.1999969482422,119.16999816894531
2023-02-13,153.85000610351562,271.32000732421875,94.61000061035156,194.63999938964844,179.42999267578125,99.54000091552734,217.8800048828125,601.1199951171875,228.8800048828125,117.80000305175781
2023-02-14,153.1999969482422,272.1700134277344,94.68000030517578,209.25,179.47999572753906,99.69999694824219,229.7100067138672,602.3099975585938,229.38999938964844,116.41999816894531
2023-02-15,155.3300018310547,269.32000732421875,96.94000244140625,214.24000549316406,177.16000366210938,101.16000366210938,227.63999938964844,607.6900024414062,228.9199981689453,116.06999969482422
2023-02-16,153.7100067138672,262.1499938964844,95.51000213623047,202.0399932861328,172.44000244140625,98.1500015258789,220.02000427246094,600.5399780273438,225.8300018310547,115.7300033569336
2023-02-17,152.5500030517578,258.05999755859375,94.3499984741211,208.30999755859375,172.8800048828125,97.19999694824219,213.8800048828125,595.5900268554688,223.55999755859375,111.27999877929688
2023-02-21,148.47999572753906,252.6699981689453,91.79000091552734,197.3699951171875,172.0800018310547,94.58000183105469,206.5500030517578,581.5399780273438,220.6199951171875,111.16999816894531
2023-02-22,148.91000366210938,251.50999450683594,91.6500015258789,200.86000061035156,171.1199951171875,95.79000091552734,207.5399932861328,576.1699829101562,220.02000427246094,109.7300033569336
2023-02-23,149.39999389648438,254.77000427246094,90.88999938964844,202.07000732421875,172.0399932861328,95.81999969482422,236.63999938964844,583.7999877929688,221.1300048828125,110.73999786376953
2023-02-24,146.7100067138672,249.22000122070312,89.12999725341797,196.8800048828125,170.38999938964844,93.5,232.86000061035156,577.75,219.5500030517578,110.75
2023-02-27,147.9199981689453,250.16000366210938,89.87000274658203,207.6300048828125,169.5399932861328,93.76000213623047,235.00999450683594,585.4500122070312,220.35000610351562,110.55000305175781
2023-02-28,147.41000366210938,249.4199981689453,90.05999755859375,205.7100067138672,174.94000244140625,94.2300033569336,232.16000366210938,594.2899780273438,219.94000244140625,109.91000366210938
2023-03-01,145.30999755859375,246.27000427246094,90.36000061035156,202.77000427246094,173.4199981689453,92.16999816894531,226.97999572753906,593.5700073242188,218.36000061035156,110.88999938964844
2023-03-02,145.91000366210938,251.11000061035156,92.0,190.89999389648438,174.52999877929688,92.12999725341797,233.13999938964844,598.6500244140625,219.05999755859375,111.4000015258789
2023-03-03,151.02999877929688,255.2899932861328,93.6500015258789,197.7899932861328,185.25,94.9000015258789,238.89999389648438,632.760009765625,223.77000427246094,112.80999755859375
2023-03-06,153.8300018310547,256.8699951171875,95.12999725341797,193.80999755859375,184.89999389648438,93.75,235.5399932861328,632.9199829101562,226.75,113.80999755859375
2023-03-07,151.60000610351562,254.14999389648438,93.86000061035156,187.7100067138672,184.50999450683594,93.55000305175781,232.8800048828125,625.1500244140625,223.1699981689453,111.61000061035156
2023-03-08,152.8699951171875,253.6999969482422,94.25,182.0,184.97000122070312,93.91999816894531,241.80999755859375,632.260009765625,222.19000244140625,109.9800033569336
2023-03-09,150.58999633789062,252.32000732421875,92.31999969482422,172.9199981689453,181.69000244140625,92.25,234.36000061035156,622.52001953125,220.00999450683594,109.12999725341797
2023-03-10,148.5,248.58999633789062,90.62999725341797,173.44000244140625,179.50999450683594,90.7300033569336,229.64999389648438,614.8300170898438,216.13999938964844,107.77999877929688
2023-03-13,150.47000122070312,253.9199981689453,91.11000061035156,174.47999572753906,180.89999389648438,92.43000030517578,229.66000366210938,616.469970703125,214.47000122070312,106.54000091552734
2023-03-14,152.58999633789062,260.7900085449219,93.97000122070312,183.25999450683594,194.02000427246094,94.87999725341797,240.6300048828125,632.4600219726562,218.66000366210938,106.94000244140625
2023-03-15,152.99000549316406,265.44000244140625,96.11000061035156,180.4499969482422,197.75,96.19999694824219,242.27999877929688,626.0399780273438,216.3699951171875,101.62000274658203
2023-03-16,155.85000610351562,276.20001220703125,100.31999969482422,184.1300048828125,204.92999267578125,100.04000091552734,255.41000366210938,636.5,217.4499969482422,101.02999877929688
2023-03-17,155.0,279.42999267578125,101.62000274658203,180.1300048828125,195.61000061035156,98.94999694824219,257.25,630.969970703125,217.38999938964844,99.83999633789062
2023-03-20,157.39999389648438,272.2300109863281,101.22000122070312,183.25,197.80999755859375,97.70999908447266,259.0,643.7100219726562,218.14999389648438,102.44999694824219
2023-03-21,159.27999877929688,273.7799987792969,104.91999816894531,197.5800018310547,202.16000366210938,100.61000061035156,261.989990234375,636.75,221.9499969482422,107.04000091552734
2023-03-22,157.8300018310547,272.2900085449219,103.37000274658203,191.14999389648438,199.80999755859375,98.69999694824219,264.67999267578125,630.9199829101562,220.0399932861328,104.58999633789062
2023-03-23,158.92999267578125,277.6600036621094,105.5999984741211,192.22000122070312,204.27999877929688,98.70999908447266,271.9100036621094,639.22998046875,222.58999633789062,103.41000366210938
2023-03-24,160.25,280.57000732421875,105.44000244140625,190.41000366210938,206.00999450683594,98.12999725341797,267.7900085449219,636.1699829101562,221.0399932861328,103.52999877929688
2023-03-27,158.27999877929688,276.3800048828125,102.45999908447266,191.80999755859375,202.83999633789062,98.04000091552734,265.30999755859375,626.8400268554688,221.80999755859375,105.80000305175781
2023-03-28,157.64999389648438,275.2300109863281,101.02999877929688,189.19000244140625,200.67999267578125,97.23999786376953,264.1000061035156,624.7000122070312,220.3300018310547,107.12000274658203
2023-03-29,160.77000427246094,280.510009765625,101.38999938964844,193.8800048828125,205.35000610351562,100.25,269.8399963378906,625.5,223.3000030517578,108.95999908447266
2023-03-30,162.36000061035156,284.04998779296875,100.88999938964844,195.27999877929688,207.83999633789062,102.0,273.8299865722656,633.75,222.36000061035156,109.48999786376953
2023-03-31,164.89999389648438,288.29998779296875,103.7300033569336,207.4600067138672,211.94000244140625,103.29000091552734,277.7699890136719,641.5399780273438,225.4600067138672,109.66000366210938
2023-04-03,166.1699981689453,287.2300109863281,104.36000061035156,194.77000427246094,213.07000732421875,102.41000366210938,279.6499938964844,642.469970703125,229.0,116.12999725341797
2023-04-04,165.6300048828125,287.17999267578125,104.72000122070312,192.5800018310547,214.72000122070312,103.94999694824219,274.5299987792969,634.4099731445312,227.66000366210938,115.0199966430664
2023-04-05,163.75999450683594,284.3399963378906,104.47000122070312,185.52000427246094,211.47999572753906,101.0999984741211,268.80999755859375,629.010009765625,228.1699981689453,116.98999786376953
2023-04-06,164.66000366210938,291.6000061035156,108.41999816894531,185.05999755859375,216.10000610351562,102.05999755859375,270.3699951171875,622.6400146484375,225.99000549316406,115.05000305175781
2023-04-10,162.02999877929688,289.3900146484375,106.44000244140625,184.50999450683594,214.75,102.16999816894531,275.7900085449219,627.3900146484375,226.42999267578125,114.54000091552734
2023-04-11,160.8000030517578,282.8299865722656,105.3499984741211,186.7899932861328,213.85000610351562,99.91999816894531,271.69000244140625,621.5700073242188,228.4499969482422,115.3499984741211
2023-04-12,160.10000610351562,283.489990234375,104.63999938964844,180.5399932861328,214.0,97.83000183105469,264.95001220703125,616.7000122070312,227.80999755859375,115.2300033569336
2023-04-13,165.55999755859375,289.8399963378906,107.43000030517578,185.89999389648438,220.35000610351562,102.4000015258789,264.6300048828125,624.239990234375,232.69000244140625,115.7699966430664
2023-04-14,165.2100067138672,286.1400146484375,108.87000274658203,185.0,221.49000549316406,102.51000213623047,267.5799865722656,619.5399780273438,234.02000427246094,116.05000305175781
2023-04-17,165.22999572753906,288.79998779296875,105.97000122070312,187.0399932861328,218.86000061035156,102.73999786376953,270.0199890136719,627.3599853515625,233.47999572753906,114.69999694824219
2023-04-18,166.47000122070312,288.3699951171875,104.5,184.30999755859375,217.88999938964844,102.30000305175781,276.6700134277344,632.3200073242188,233.60000610351562,116.94000244140625
2023-04-19,167.6300048828125,288.45001220703125,104.18000030517578,180.58999633789062,215.6999969482422,104.30000305175781,279.30999755859375,634.5,232.57000732421875,116.56999969482422
2023-04-20,166.64999389648438,286.1099853515625,105.29000091552734,162.99000549316406,213.07000732421875,103.80999755859375,271.0400085449219,633.02001953125,234.60000610351562,115.63999938964844
2023-04-21,165.02000427246094,285.760009765625,105.41000366210938,165.0800018310547,212.88999938964844,106.95999908447266,271.19000244140625,632.9000244140625,234.0500030517578,116.01000213623047
